,provider,A_family,A_vcpu,B_family,B_vcpu,C_family,C_type,C_vcpu,nodes,workload,target_cost,target_runtime,status
273,A,2,0,,,,,,2,santander-spectral_clustering,0.0002378246783018,14.317204713821411,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
274,A,2,0,,,,,,3,santander-naive_bayes,0.000156972818613,6.299912452697754,ok
275,A,1,0,,,,,,3,buzz-polynomial_features,0.0006958683138688,25.38121509552002,ok
276,C,,,,,1,2,1,5,buzz-polynomial_features,0.0167657596417268,46.321362018585205,ok
277,A,0,1,,,,,,2,buzz-kmeans,0.001110671192699,31.834524631500244,ok
278,A,0,1,,,,,,4,santander-naive_bayes,0.0010838502196205,15.532885313034058,ok
279,C,,,,,1,2,1,4,santander-kmeans,0.0229665648945702,79.3166093826294,ok
280,B,,,0,0,,,,3,buzz-polynomial_features,0.0178125426739454,83.82373023033142,ok
281,C,,,,,0,1,1,2,santander-logistic_regression,0.0188678012999804,311.79576897621155,ok
282,C,,,,,1,2,1,5,santander-spectral_clustering,0.0094032224402162,25.979739665985107,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
283,C,,,,,0,0,1,2,creditcard-polynomial_features,0.002105872975111,25.691821575164795,ok
284,C,,,,,1,1,0,3,creditcard-logistic_regression,0.003575366102457,54.93520259857178,ok
285,C,,,,,1,0,1,3,creditcard-poisson_regression,0.0114485626185735,65.67053127288818,ok
286,C,,,,,0,0,1,2,buzz-kmeans,0.0032689648540019,39.88163709640503,ok
287,A,2,1,,,,,,3,santander-xgboost,0.00389831713291,78.22709965705872,ok
288,B,,,0,0,,,,3,creditcard-standard_scaler,0.0014609675943851,6.875141620635986,ok
289,B,,,0,0,,,,5,santander-polynomial_features,0.0100715918689966,28.43743586540222,"(""('array-342236d92d133afb203593dc1d57c1b2', 14, 0)"", <Worker 'tcp://10.244.0.6:40509', name: tcp://10.244.0.6:40509, memory: 0, processing: 12>)"
290,B,,,0,0,,,,4,santander-kmeans,0.0225568733652432,79.61249423027039,ok
291,C,,,,,1,1,1,5,creditcard-linear_regression,0.0081394834853543,37.51874589920044,ok
292,C,,,,,0,0,0,3,buzz-naive_bayes,0.0003195154471635,5.19748592376709,ok
293,C,,,,,1,1,0,4,creditcard-logistic_regression,0.0030256732971403,34.86691379547119,ok
294,A,2,0,,,,,,5,buzz-naive_bayes,0.0003476207823885,8.370801448822021,ok
295,B,,,1,0,,,,3,santander-standard_scaler,0.0061140581671396,31.0884313583374,ok
296,A,0,1,,,,,,2,buzz-standard_scaler,0.0001487600812911,4.263823986053467,ok
297,A,2,1,,,,,,4,creditcard-poisson_regression,0.0028768885758717,43.2976541519165,ok
298,C,,,,,0,2,1,5,buzz-standard_scaler,0.0021814700096448,7.891645431518555,ok
299,A,2,1,,,,,,3,buzz-quantile_transformer,0.0005971008907556,11.98195767402649,ok
300,C,,,,,1,0,0,4,buzz-poisson_regression,0.0070726372760136,60.85443162918091,ok
301,C,,,,,1,2,1,4,santander-linear_regression,0.0264597053716977,91.3804099559784,ok
302,C,,,,,1,0,1,3,buzz-naive_bayes,0.0012404603079954,7.115451097488403,ok
303,C,,,,,0,0,1,2,creditcard-standard_scaler,0.0006816758181969,8.316500425338745,ok
304,A,0,0,,,,,,4,creditcard-logistic_regression,0.0012124629288249,34.75212216377258,ok
305,B,,,1,0,,,,3,buzz-polynomial_features,0.0206902671368916,105.20474815368652,ok
306,A,1,0,,,,,,5,santander-standard_scaler,0.0003828664375013,8.37883996963501,ok
307,A,0,1,,,,,,2,creditcard-polynomial_features,0.0006024117282231,17.266578197479248,ok
308,C,,,,,1,0,0,5,creditcard-xgboost,0.0025560293251938,17.594083309173584,ok
309,C,,,,,0,2,0,4,creditcard-xgboost,0.0020744832096735,18.76152992248535,ok
310,B,,,1,0,,,,4,santander-quantile_transformer,0.0174620967822604,66.59274196624756,ok
311,A,2,0,,,,,,3,santander-standard_scaler,0.0001574237633347,6.318010568618774,ok
312,A,1,1,,,,,,3,santander-logistic_regression,0.0085007327939669,155.02856159210205,ok
313,C,,,,,0,0,1,2,santander-xgboost,0.0083941909800608,102.40981268882751,ok
314,C,,,,,1,2,0,4,santander-quantile_transformer,0.0098254004993173,67.86539101600647,ok
315,A,2,1,,,,,,4,santander-naive_bayes,0.0007418567820654,11.165068626403809,ok
316,A,0,0,,,,,,3,santander-xgboost,0.003633462954243,138.85845685005188,ok
317,C,,,,,1,1,1,2,creditcard-polynomial_features,0.0023797596423625,27.42360663414001,ok
318,C,,,,,0,1,0,4,creditcard-xgboost,0.0012225984593931,20.203786373138428,ok
319,B,,,1,0,,,,5,creditcard-spectral_clustering,0.0236968278686205,72.29540705680847,ok
320,A,2,1,,,,,,2,santander-kmeans,0.004210077173286,126.72473096847534,ok
321,C,,,,,0,0,1,5,buzz-poisson_regression,0.0099726177229483,48.666698932647705,ok
322,C,,,,,1,2,0,5,creditcard-naive_bayes,0.0013701294078429,7.570937633514404,ok
323,A,1,0,,,,,,4,santander-linear_regression,0.0033873824498918,92.6639575958252,ok
324,B,,,0,0,,,,2,santander-xgboost,0.018524150164922,130.7587070465088,ok
325,A,1,0,,,,,,5,santander-poisson_regression,0.0154551470779048,338.2281427383423,ok
326,C,,,,,0,1,1,4,creditcard-naive_bayes,0.0007554561700852,6.242063760757446,ok
327,B,,,1,0,,,,3,buzz-poisson_regression,0.0165148806134859,83.97396922111511,ok
328,C,,,,,0,1,1,3,buzz-standard_scaler,0.0004535851976108,4.997082710266113,ok
329,B,,,0,0,,,,3,santander-kmeans,0.0220084857612848,103.56934475898744,ok
330,A,2,0,,,,,,2,creditcard-polynomial_features,0.0003413700513574,20.55070543289185,ok
331,B,,,0,0,,,,5,buzz-polynomial_features,0.0268212578396002,75.73061037063599,ok
332,B,,,0,0,,,,5,creditcard-poisson_regression,0.0129367672403653,36.52734279632568,ok
333,C,,,,,0,2,0,4,buzz-poisson_regression,0.0067199120472473,60.77457284927368,ok
334,A,0,1,,,,,,4,creditcard-logistic_regression,0.0018563925782309,26.604352235794067,ok
335,C,,,,,1,0,0,4,santander-kmeans,0.0112379447825219,96.69359755516052,ok
336,C,,,,,0,0,0,3,santander-polynomial_features,0.0041418342132806,67.37428569793701,"(""('array-342236d92d133afb203593dc1d57c1b2', 12, 0)"", <Worker 'tcp://10.0.97.5:41643', name: tcp://10.0.97.5:41643, memory: 0, processing: 11>)"
337,A,0,0,,,,,,3,buzz-xgboost,0.0012092575614849,46.21366477012634,ok
338,C,,,,,1,2,1,5,santander-kmeans,0.026389836327566,72.91128993034363,ok
339,C,,,,,1,1,0,4,santander-xgboost,0.0519686321193112,598.8702805042267,Timed out.
340,C,,,,,0,2,1,2,creditcard-quantile_transformer,0.0016822060005723,15.2137930393219,ok
341,A,2,0,,,,,,2,santander-xgboost,0.0028152040658659,169.47716784477234,ok
342,B,,,0,0,,,,2,creditcard-linear_regression,0.011341270583868,80.05602765083313,ok
343,C,,,,,0,0,0,4,buzz-quantile_transformer,0.00160829603374,19.621342420578003,ok
344,A,0,0,,,,,,5,buzz-linear_regression,0.0089020241331391,204.12284636497492,ok
345,B,,,0,0,,,,4,creditcard-quantile_transformer,0.0038171723524729,13.472373008728027,ok
346,C,,,,,1,1,1,4,buzz-spectral_clustering,0.001497847070535,8.630360841751099,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
347,C,,,,,0,0,0,4,buzz-spectral_clustering,0.0003881149721701,4.735034227371216,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
348,B,,,0,0,,,,2,buzz-spectral_clustering,0.0011636906643708,8.214287042617798,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
349,C,,,,,0,2,0,3,buzz-logistic_regression,0.0168202659586648,202.82894015312195,ok
350,C,,,,,1,0,0,2,creditcard-spectral_clustering,0.006873837959316,118.28784251213074,ok
351,C,,,,,1,2,1,4,buzz-spectral_clustering,0.00218542867136,7.547528028488159,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
352,C,,,,,1,2,1,2,creditcard-logistic_regression,0.0112294013958772,77.56301808357239,ok
353,A,0,1,,,,,,5,buzz-quantile_transformer,0.0014187502229213,16.265926122665405,ok
354,B,,,0,0,,,,5,santander-logistic_regression,0.0368000266005595,103.90595746040344,ok
355,A,2,1,,,,,,2,santander-quantile_transformer,0.0025236718349721,75.96336627006531,ok
356,A,0,1,,,,,,3,santander-xgboost,0.0041950672672589,80.16052103042603,ok
357,C,,,,,0,0,0,4,buzz-kmeans,0.002445600554792,29.836525678634644,ok
358,C,,,,,0,0,0,4,creditcard-polynomial_features,0.0033366265794595,40.707115650177,ok
359,C,,,,,1,1,1,2,creditcard-linear_regression,0.009589960481882,110.5117084980011,ok
360,C,,,,,0,1,1,5,buzz-kmeans,0.0045825404937863,30.29111266136169,ok
361,C,,,,,0,1,1,5,santander-naive_bayes,0.0030617362536231,20.23842406272888,ok
362,A,0,0,,,,,,4,santander-poisson_regression,0.0128315536724196,367.783385515213,ok
363,C,,,,,0,2,0,2,creditcard-kmeans,0.0009049297264393,16.368284940719604,ok
364,C,,,,,0,2,0,2,santander-logistic_regression,0.0244315674370874,441.9159252643585,ok
365,A,0,0,,,,,,3,buzz-standard_scaler,0.0001363965661128,5.2126076221466064,ok
366,B,,,1,0,,,,2,creditcard-kmeans,0.0025511517715454,19.457937240600582,ok
367,C,,,,,1,0,1,5,buzz-poisson_regression,0.013755119919512,47.34075689315796,ok
368,B,,,0,0,,,,2,santander-xgboost,0.0190405440092086,134.40384006500244,ok
369,C,,,,,1,2,0,5,santander-logistic_regression,0.036411467439764,201.1992061138153,ok
370,C,,,,,1,0,0,2,santander-kmeans,0.0108289520013332,186.3490784168244,ok
371,C,,,,,0,0,0,3,creditcard-xgboost,0.0013439383229315,21.86154246330261,ok
372,C,,,,,0,2,0,4,santander-polynomial_features,0.0056231008963738,50.855063676834106,in <closed TCP>: Stream is closed
373,A,0,1,,,,,,4,santander-spectral_clustering,0.001541274517801,22.088329076766968,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
374,A,0,0,,,,,,4,buzz-kmeans,0.0009836547964943,28.19392728805542,ok
375,C,,,,,1,1,1,3,santander-xgboost,0.0100694686324199,77.35827374458313,ok
376,C,,,,,1,1,1,3,creditcard-spectral_clustering,0.0099565383956829,76.4906919002533,ok
377,C,,,,,1,0,0,5,santander-kmeans,0.0119690318095684,82.38721704483032,ok
378,B,,,0,0,,,,3,santander-poisson_regression,0.0629706283301115,296.33236861228943,ok
379,C,,,,,0,1,0,3,buzz-kmeans,0.0017870703427648,39.37579250335693,ok
380,C,,,,,0,1,0,4,santander-kmeans,0.0060335087882486,99.7054443359375,ok
381,C,,,,,0,0,1,2,santander-quantile_transformer,0.0057320999426364,69.9320855140686,ok
382,C,,,,,0,0,1,3,creditcard-kmeans,0.0016985589178919,13.815037965774536,ok
383,C,,,,,1,0,1,3,creditcard-naive_bayes,0.0009073282589912,5.204559803009033,ok
384,A,2,1,,,,,,4,creditcard-spectral_clustering,0.0045245039988093,68.0945417881012,ok
385,C,,,,,0,1,1,4,creditcard-xgboost,0.0015970481973679,13.195837259292604,ok
386,C,,,,,1,2,1,4,buzz-linear_regression,0.0777801931462287,268.6192395687103,ok
387,C,,,,,1,2,0,4,buzz-xgboost,0.0093544294795989,64.61232948303223,ok
388,C,,,,,0,2,1,5,creditcard-xgboost,0.0037139041256441,13.4353506565094,ok
389,A,2,0,,,,,,5,creditcard-standard_scaler,0.0002212916365265,5.32876181602478,ok
390,C,,,,,0,0,0,5,buzz-quantile_transformer,0.0024662310700416,24.070575714111328,ok
391,C,,,,,0,0,0,5,santander-xgboost,0.0088547919721901,86.42334580421448,ok
392,C,,,,,1,2,0,4,santander-xgboost,0.0138609420175287,95.73943066596983,ok
393,C,,,,,1,1,0,3,santander-linear_regression,0.0115742303757468,177.8370864391327,ok
394,C,,,,,0,1,1,4,creditcard-poisson_regression,0.0060612960146554,50.08231806755066,ok
395,C,,,,,0,2,1,5,santander-kmeans,0.020554363633883,74.35708451271057,ok
396,C,,,,,0,2,1,2,creditcard-naive_bayes,0.0005049605393399,4.566839694976807,ok
397,A,0,0,,,,,,2,creditcard-polynomial_features,0.0004677455867131,26.813441276550293,ok
398,C,,,,,1,1,0,2,creditcard-kmeans,0.0010377422578467,23.917235136032104,ok
399,C,,,,,1,1,0,4,creditcard-naive_bayes,0.0004256354389985,4.904889822006226,ok
400,C,,,,,0,1,1,5,creditcard-spectral_clustering,0.0083463195819894,55.17011952400208,ok
401,B,,,1,0,,,,4,santander-logistic_regression,0.0507557257535722,193.55997109413147,ok
402,A,2,0,,,,,,3,creditcard-polynomial_features,0.0006465574180086,25.948792695999146,ok
403,A,2,0,,,,,,4,creditcard-xgboost,0.0006487156623734,19.52655839920044,ok
404,C,,,,,1,0,0,2,buzz-kmeans,0.0027206509229871,46.81808471679688,ok
405,C,,,,,0,0,0,2,santander-linear_regression,0.0101615465469082,247.94338870048523,ok
406,B,,,0,1,,,,2,buzz-xgboost,0.0081284425616264,28.68862080574036,ok
407,C,,,,,0,1,1,2,santander-xgboost,0.0064964507553402,107.35569167137146,ok
408,B,,,0,0,,,,5,creditcard-spectral_clustering,0.0214525063335895,60.57178258895874,ok
409,B,,,1,0,,,,2,creditcard-linear_regression,0.0169191382837295,129.0442750453949,ok
410,C,,,,,1,1,0,2,buzz-polynomial_features,0.0070191144951052,161.7721650600433,"(""('array-c2e75c8ab887e6395c9033691be8f9fa', 10, 0)"", <Worker 'tcp://10.64.62.2:40443', name: tcp://10.64.62.2:40443, memory: 0, processing: 13>)"
411,C,,,,,1,2,0,5,buzz-spectral_clustering,0.0015619967144065,8.63114070892334,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
412,A,1,1,,,,,,3,creditcard-standard_scaler,0.0003293411212364,6.006221055984497,ok
413,C,,,,,0,1,0,5,creditcard-standard_scaler,0.000458491616249,6.061363220214844,ok
414,A,1,0,,,,,,3,buzz-standard_scaler,0.0001553791674971,5.667325258255005,ok
415,A,1,0,,,,,,4,buzz-polynomial_features,0.0008565499906804,23.431458711624146,ok
416,A,0,1,,,,,,4,creditcard-naive_bayes,0.0003682653422885,5.277688026428223,ok
417,A,1,1,,,,,,5,buzz-naive_bayes,0.0002863126857413,3.1329047679901123,ok
418,A,1,1,,,,,,2,buzz-linear_regression,0.0175025341050624,478.79272627830505,ok
419,A,1,1,,,,,,5,santander-polynomial_features,0.0147789529386493,161.71498656272888,ok
420,A,0,1,,,,,,3,buzz-naive_bayes,0.0003257075680096,6.223711490631104,ok
421,C,,,,,1,2,0,3,buzz-polynomial_features,0.0081226274383862,74.80547142028809,ok
422,A,0,1,,,,,,3,buzz-spectral_clustering,0.0005013867558638,9.580638647079468,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
423,C,,,,,0,1,0,5,santander-kmeans,0.0066359991978128,87.72941541671753,ok
424,C,,,,,0,1,0,4,santander-logistic_regression,0.0130928656822029,216.36331963539124,ok
425,A,2,1,,,,,,5,buzz-spectral_clustering,0.0007507876447836,9.039583683013916,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
426,A,0,0,,,,,,5,creditcard-spectral_clustering,0.0028675362377696,65.75242328643799,ok
427,A,0,1,,,,,,3,santander-quantile_transformer,0.0023253761649131,44.4339394569397,ok
428,C,,,,,0,0,1,3,creditcard-quantile_transformer,0.001838058887279,14.949645280838013,ok
429,B,,,0,0,,,,2,santander-kmeans,0.0171938321928183,121.36822724342346,ok
430,C,,,,,1,0,0,3,buzz-spectral_clustering,0.0004478410949707,5.13775634765625,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
431,B,,,0,0,,,,4,santander-kmeans,0.0261183550397555,92.18242955207825,ok
432,C,,,,,1,1,1,4,creditcard-polynomial_features,0.0046092088053491,26.557541131973267,ok
433,C,,,,,0,1,1,3,santander-xgboost,0.0070117941345214,77.2479248046875,ok
434,A,0,1,,,,,,5,buzz-poisson_regression,0.0034943346630202,40.06243562698364,ok
435,C,,,,,1,0,0,3,buzz-naive_bayes,0.0004729940670331,5.426318168640137,ok
436,A,1,0,,,,,,3,santander-logistic_regression,0.0056682576944629,206.74496150016785,ok
437,A,0,1,,,,,,3,buzz-kmeans,0.0015291883612473,29.220159769058228,ok
438,C,,,,,0,2,1,5,creditcard-standard_scaler,0.0013396236346589,4.846197605133057,ok
439,B,,,0,1,,,,2,buzz-kmeans,0.0105234101374944,37.1414475440979,ok
440,A,1,0,,,,,,4,buzz-xgboost,0.0011631676021946,31.81917452812195,ok
441,C,,,,,1,1,1,3,santander-poisson_regression,0.0602563818334341,462.9171459674835,ok
442,C,,,,,0,0,1,4,creditcard-quantile_transformer,0.0016880299252986,10.297051191329956,ok
443,C,,,,,1,0,0,4,creditcard-naive_bayes,0.0005239484974543,4.508161067962647,ok
444,C,,,,,0,2,1,2,santander-naive_bayes,0.0011349523876847,10.264456748962402,ok
445,C,,,,,0,0,1,4,santander-naive_bayes,0.0027851752740065,16.98968243598938,ok
446,C,,,,,1,1,1,4,santander-logistic_regression,0.0214927582096523,123.83791542053224,ok
447,C,,,,,0,1,1,3,creditcard-xgboost,0.0012617128987097,13.90010905265808,ok
448,A,1,1,,,,,,4,creditcard-polynomial_features,0.0009044376704957,12.370728015899658,ok
449,C,,,,,1,2,1,4,creditcard-poisson_regression,0.0149859975164201,51.75517177581787,ok
450,C,,,,,0,1,0,5,creditcard-naive_bayes,0.0003116521882712,4.120112657546997,ok
451,A,1,1,,,,,,3,santander-kmeans,0.0050820425360202,92.6816267967224,ok
452,C,,,,,1,0,1,2,buzz-kmeans,0.0040989771925078,35.26844620704651,ok
453,A,2,1,,,,,,3,santander-linear_regression,0.0045593551166852,91.49207592010498,ok
454,C,,,,,0,1,1,2,santander-kmeans,0.0083718731496032,138.3475787639618,ok
455,C,,,,,0,1,0,3,creditcard-quantile_transformer,0.0008162189657652,17.984333276748657,ok
456,A,1,0,,,,,,4,creditcard-quantile_transformer,0.0005037866623401,13.781398057937622,ok
457,C,,,,,1,2,1,2,buzz-linear_regression,0.0867084454826778,598.9071445465088,Timed out.
458,A,1,1,,,,,,4,creditcard-logistic_regression,0.0018763069811397,25.66377329826355,ok
459,C,,,,,1,1,0,5,creditcard-linear_regression,0.0061347318789362,56.55578684806824,ok
460,A,0,0,,,,,,3,creditcard-poisson_regression,0.0019944644216299,76.22157025337219,ok
461,C,,,,,1,0,1,2,buzz-naive_bayes,0.0008930593991279,7.684067487716675,ok
462,A,1,1,,,,,,5,buzz-poisson_regression,0.0037028321507904,40.5173122882843,ok
463,A,2,1,,,,,,3,santander-standard_scaler,0.0011127245314915,22.328920364379883,ok
464,C,,,,,1,1,0,5,santander-naive_bayes,0.0023923730750547,22.05516791343689,ok
465,C,,,,,1,0,1,3,buzz-standard_scaler,0.0013430299581686,7.703804731369018,ok
466,A,0,0,,,,,,4,buzz-standard_scaler,0.0002492794301774,7.144951820373535,ok
467,C,,,,,0,1,1,3,creditcard-spectral_clustering,0.0071744803169488,79.04021501541138,ok
468,C,,,,,0,1,1,5,buzz-quantile_transformer,0.0026293510596871,17.380308866500854,ok
469,C,,,,,0,0,1,4,buzz-xgboost,0.0050065473664283,30.54014253616333,ok
470,C,,,,,0,0,0,5,creditcard-standard_scaler,0.0005823029378155,5.683314561843872,ok
471,C,,,,,1,2,0,3,buzz-poisson_regression,0.0103404233769774,95.23029971122742,ok
472,C,,,,,1,1,1,3,buzz-xgboost,0.0040924617003202,31.44016671180725,ok
473,C,,,,,1,1,0,3,santander-logistic_regression,0.0130100760059356,199.89873504638672,"('array-342236d92d133afb203593dc1d57c1b2', 0, 0)"
474,C,,,,,1,1,0,4,buzz-polynomial_features,0.0045864293035136,52.85257840156555,"(""('array-c2e75c8ab887e6395c9033691be8f9fa', 10, 0)"", <Worker 'tcp://10.64.69.4:46099', name: tcp://10.64.69.4:46099, memory: 0, processing: 13>)"
475,A,2,1,,,,,,2,creditcard-spectral_clustering,0.0029188184686501,87.85741209983826,ok
476,B,,,0,0,,,,4,santander-poisson_regression,0.0625786101380984,220.8656828403473,ok
477,C,,,,,1,2,1,2,buzz-naive_bayes,0.000962254263242,6.646422386169434,ok
478,A,2,1,,,,,,5,creditcard-kmeans,0.0008743068787124,10.526771783828735,ok
479,A,0,0,,,,,,3,santander-linear_regression,0.0032631986418167,124.70822834968568,ok
480,A,2,0,,,,,,2,buzz-polynomial_features,0.009947869158705,598.8683774471283,Timed out.
481,C,,,,,1,1,1,2,santander-quantile_transformer,0.00815218212231,93.94319987297058,ok
482,A,1,1,,,,,,2,buzz-logistic_regression,0.0081764386014938,223.6715726852417,ok
483,B,,,1,0,,,,3,creditcard-naive_bayes,0.0011942921384175,6.072671890258789,ok
484,A,0,1,,,,,,4,buzz-xgboost,0.0017177590074539,24.61756539344788,ok
485,C,,,,,1,0,1,4,santander-linear_regression,0.0159854419107437,68.77102160453796,ok
486,C,,,,,1,2,0,5,creditcard-kmeans,0.0026023797133233,14.379995346069336,ok
487,C,,,,,0,1,1,3,santander-polynomial_features,0.0048483664493417,53.41375398635864,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 4, 0)"", <Worker 'tcp://10.0.176.6:33257', name: tcp://10.0.176.6:33257, memory: 0, processing: 16>)"
488,C,,,,,0,1,1,3,buzz-linear_regression,0.0318289316240859,350.6547496318817,ok
489,C,,,,,0,2,1,3,santander-quantile_transformer,0.0102816410963288,61.99112343788147,ok
490,C,,,,,1,0,1,3,santander-naive_bayes,0.0033047307230631,18.95639038085937,ok
491,C,,,,,0,0,0,4,creditcard-poisson_regression,0.0062015730514208,75.65969562530518,ok
492,B,,,1,0,,,,4,santander-xgboost,0.037069333533181,141.3661024570465,ok
493,B,,,0,1,,,,2,buzz-linear_regression,0.1042543669462204,367.9565892219544,ok
494,C,,,,,0,2,1,5,buzz-linear_regression,0.0604662479469378,218.7415766716004,ok
495,A,1,0,,,,,,5,buzz-spectral_clustering,0.0004502732340494,9.85400390625,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
